ID,Actor_ID,Centrality
9691,nm7300645,0.00017852892168531301
9692,nm0205772,0.0005355867650559391
9693,nm1864017,0.003897881456796001
9694,nm6089993,0.00017852892168531301
9695,nm3094321,0.0006248512258985956
9696,nm1865837,0.0004463223042132826
9697,nm5154195,0.00017852892168531301
9698,nm7909355,0.00035705784337062603
9699,nm9221580,0.0014282313734825041
9700,nm3961761,8.926446084265651e-05
9701,nm10157163,0.0009819090692692216
9702,nm4597836,8.926446084265651e-05
9703,nm8527346,8.926446084265651e-05
9704,nm9727010,8.926446084265651e-05
9705,nm1886524,0.00017852892168531301
9706,nm0152035,8.926446084265651e-05
9707,nm1355700,8.926446084265651e-05
9708,nm1365273,8.926446084265651e-05
9709,nm2060876,8.926446084265651e-05
9710,nm1640566,0.00017852892168531301
9711,nm8793958,8.926446084265651e-05
9712,nm10618681,8.926446084265651e-05
9713,nm0368961,8.926446084265651e-05
9714,nm0785842,8.926446084265651e-05
9715,nm0723204,8.926446084265651e-05
9716,nm0810738,0.00017852892168531301
9717,nm10842729,8.926446084265651e-05
9718,nm2181128,0.00026779338252796953
9719,nm11819817,8.926446084265651e-05
9720,nm5732707,0.0017555343965722447
9721,nm1952830,0.0008331349678647941
9722,nm1955570,0.0010414187098309927
9723,nm7984315,8.926446084265651e-05
9724,nm10051374,0.00059509640561771
9725,nm11958130,0.000297548202808855
9726,nm10051372,0.00059509640561771
9727,nm9909260,0.00020828374196619852
9728,nm8337120,0.0023208759819090693
9729,nm10245960,0.00047607712449416806
9730,nm2993483,0.0021423470602237563
9731,nm9898052,0.002172101880504642
9732,nm9215102,0.0004463223042132826
9733,nm6367789,0.00026779338252796953
9734,nm10622089,8.926446084265651e-05
9735,nm10622090,8.926446084265651e-05
9736,nm5694659,0.000297548202808855
9737,nm5703019,0.00041656748393239704
9738,nm5694766,0.00038681266365151156
9739,nm10520020,8.926446084265651e-05
9740,nm0443478,0.00017852892168531301
9741,nm3921346,8.926446084265651e-05
9742,nm0125967,8.926446084265651e-05
9743,nm0400606,0.00017852892168531301
9744,nm6231136,0.00017852892168531301
9745,nm3967796,0.00035705784337062603
9746,nm7936195,0.00035705784337062603
9747,nm1388463,0.00047607712449416806
9748,nm3665787,0.0005355867650559391
9749,nm7093341,8.926446084265651e-05
9750,nm3701064,0.00026779338252796953
9751,nm3109964,0.00035705784337062603
9752,nm1689159,8.926446084265651e-05
9753,nm4887855,0.00017852892168531301
9754,nm3102689,8.926446084265651e-05
9755,nm0577329,0.0006248512258985956
9756,nm3354041,0.0005355867650559391
9757,nm0744331,0.00059509640561771
9758,nm1913625,0.0009819090692692216
9759,nm5447706,0.0006843608664603666
9760,nm13740669,8.926446084265651e-05
9761,nm13740670,8.926446084265651e-05
9762,nm3433735,0.0004463223042132826
9763,nm8087469,8.926446084265651e-05
9764,nm1595718,0.00026779338252796953
9765,nm1007192,8.926446084265651e-05
9766,nm8173571,8.926446084265651e-05
9767,nm10246005,8.926446084265651e-05
9768,nm4442714,8.926446084265651e-05
9769,nm10641693,8.926446084265651e-05
9770,nm3405098,8.926446084265651e-05
9771,nm0710330,0.00017852892168531301
9772,nm3140757,0.00041656748393239704
9773,nm11629796,8.926446084265651e-05
9774,nm10628484,8.926446084265651e-05
9775,nm2708583,8.926446084265651e-05
9776,nm3352850,0.0001487741014044275
9777,nm3420363,8.926446084265651e-05
9778,nm0777788,0.0005058319447750535
9779,nm0252238,0.0006248512258985956
9780,nm4523336,8.926446084265651e-05
9781,nm11190576,8.926446084265651e-05
9782,nm4835394,8.926446084265651e-05
9783,nm8613074,0.000297548202808855
9784,nm10172816,0.00011901928112354201
9785,nm1792652,0.0015174958343251606
9786,nm0628611,5.950964056177101e-05
9787,nm0940974,0.0001487741014044275
9788,nm0255108,8.926446084265651e-05
9789,nm0627492,0.00017852892168531301
9790,nm1662572,8.926446084265651e-05
9791,nm2325213,8.926446084265651e-05
9792,nm0936591,8.926446084265651e-05
9793,nm2636641,8.926446084265651e-05
9794,nm2265818,8.926446084265651e-05
9795,nm2263984,8.926446084265651e-05
9796,nm2949012,0.00023803856224708403
9797,nm3762714,0.0011009283503927636
9798,nm0002492,0.000297548202808855
9799,nm0341612,0.00023803856224708403
9800,nm5900548,0.00023803856224708403
9801,nm7412565,0.00023803856224708403
9802,nm5900544,0.00023803856224708403
9803,nm0628664,0.0004463223042132826
9804,nm8372559,0.00023803856224708403
9805,nm4878976,0.00017852892168531301
9806,nm0707362,8.926446084265651e-05
9807,nm3153204,0.00038681266365151156
9808,nm4149070,0.00035705784337062603
9809,nm10631816,2.9754820280885503e-05
9810,nm0808902,2.9754820280885503e-05
9811,nm8858879,0.0012199476315163057
9812,nm7237738,0.0008033801475839086
9813,nm9755573,0.0004463223042132826
9814,nm0255184,0.00059509640561771
9815,nm9261695,0.0007141156867412521
9816,nm9979083,0.00035705784337062603
9817,nm1692680,0.0006248512258985956
9818,nm8349062,8.926446084265651e-05
9819,nm4263213,0.00026779338252796953
9820,nm0514704,8.926446084265651e-05
9821,nm8425817,0.00026779338252796953
9822,nm3034146,8.926446084265651e-05
9823,nm2541974,0.0011306831706736492
9824,nm4830637,0.00020828374196619852
9825,nm0015859,0.00020828374196619852
9826,nm3204410,0.00020828374196619852
9827,nm4129948,0.00041656748393239704
9828,nm1049267,0.00020828374196619852
9829,nm3047010,0.00020828374196619852
9830,nm4868502,0.00020828374196619852
9831,nm0144843,0.00059509640561771
9832,nm0459658,8.926446084265651e-05
9833,nm0278468,8.926446084265651e-05
9834,nm4031100,8.926446084265651e-05
9835,nm0523344,0.002558914544156153
9836,nm0005389,0.00026779338252796953
9837,nm0930707,0.0014282313734825041
9838,nm1775766,8.926446084265651e-05
9839,nm5560956,0.0020530825993811
9840,nm10641198,8.926446084265651e-05
9841,nm7783949,8.926446084265651e-05
9842,nm0647040,8.926446084265651e-05
9843,nm8945105,8.926446084265651e-05
9844,nm1596350,0.0018150440371340157
9845,nm11722505,8.926446084265651e-05
9846,nm3741768,0.00017852892168531301
9847,nm11545272,8.926446084265651e-05
9848,nm6845061,8.926446084265651e-05
9849,nm3591549,8.926446084265651e-05
9850,nm0668359,0.0001487741014044275
9851,nm3549573,0.0011009283503927636
9852,nm6048486,0.0001487741014044275
9853,nm11091413,0.0001487741014044275
9854,nm7457436,0.0001487741014044275
9855,nm6803123,0.0001487741014044275
9856,nm0913475,0.0004463223042132826
9857,nm1058007,8.926446084265651e-05
9858,nm2128467,8.926446084265651e-05
9859,nm0870186,8.926446084265651e-05
9860,nm2204853,8.926446084265651e-05
9861,nm1305192,8.926446084265651e-05
9862,nm11641827,8.926446084265651e-05
9863,nm11882642,8.926446084265651e-05
9864,nm7607417,8.926446084265651e-05
9865,nm10188968,0.00017852892168531301
9866,nm7429538,0.0010711735301118781
9867,nm1382207,8.926446084265651e-05
9868,nm0263759,0.0014877410140442752
9869,nm0144260,0.00017852892168531301
9870,nm1782560,0.0001487741014044275
9871,nm0555564,8.926446084265651e-05
9872,nm0408846,0.00017852892168531301
9873,nm1939221,8.926446084265651e-05
9874,nm1162399,0.00035705784337062603
9875,nm0884313,0.00017852892168531301
9876,nm0823693,8.926446084265651e-05
9877,nm8902481,0.00020828374196619852
9878,nm7040744,0.0005058319447750535
9879,nm2930463,0.000297548202808855
9880,nm3334646,0.0008926446084265652
9881,nm2278431,0.006605570102356581
9882,nm7640191,0.00020828374196619852
9883,nm9658839,0.00020828374196619852
9884,nm10689756,0.00020828374196619852
9885,nm1101910,0.0005653415853368246
9886,nm2000606,0.00026779338252796953
9887,nm2743389,0.00026779338252796953
9888,nm12761946,8.926446084265651e-05
9889,nm12761952,8.926446084265651e-05
9890,nm12761953,8.926446084265651e-05
9891,nm0747653,0.00017852892168531301
9892,nm1526352,0.0004463223042132826
9893,nm1943692,0.00017852892168531301
9894,nm7331044,0.00017852892168531301
9895,nm1213227,8.926446084265651e-05
9896,nm3014031,0.0009223994287074506
9897,nm1750371,8.926446084265651e-05
9898,nm3429884,0.00017852892168531301
9899,nm11986662,8.926446084265651e-05
9900,nm3583561,0.0016960247560104736
9901,nm9516274,8.926446084265651e-05
9902,nm5803605,0.00017852892168531301
9903,nm8993123,8.926446084265651e-05
9904,nm2064685,8.926446084265651e-05
9905,nm2695078,8.926446084265651e-05
9906,nm2659660,8.926446084265651e-05
9907,nm0951295,8.926446084265651e-05
9908,nm0496932,0.00017852892168531301
9909,nm0454120,8.926446084265651e-05
9910,nm2648800,8.926446084265651e-05
9911,nm0161023,8.926446084265651e-05
9912,nm0438055,0.00017852892168531301
9913,nm1570873,0.00011901928112354201
9914,nm2138653,0.0013687217329207333
9915,nm0862328,0.00017852892168531301
9916,nm1824524,0.00026779338252796953
9917,nm0012081,0.0009223994287074506
9918,nm2849965,0.00026779338252796953
9919,nm4187742,8.926446084265651e-05
9920,nm5195144,8.926446084265651e-05
9921,nm3177427,8.926446084265651e-05
9922,nm3770671,8.926446084265651e-05
9923,nm6767239,8.926446084265651e-05
9924,nm3593638,8.926446084265651e-05
9925,nm4917623,0.00017852892168531301
9926,nm6563873,0.00017852892168531301
9927,nm1834047,8.926446084265651e-05
9928,nm5963099,8.926446084265651e-05
9929,nm1469236,0.0012794572720780766
9930,nm4931044,0.00020828374196619852
9931,nm7333641,8.926446084265651e-05
9932,nm9102661,8.926446084265651e-05
9933,nm5355876,0.0011009283503927636
9934,nm6171194,0.0015770054748869317
9935,nm9383599,8.926446084265651e-05
9936,nm2136447,8.926446084265651e-05
9937,nm4650730,0.00026779338252796953
9938,nm7744845,0.0013092120923589622
9939,nm7587855,8.926446084265651e-05
9940,nm9135163,8.926446084265651e-05
9941,nm8904193,0.00026779338252796953
9942,nm5433585,8.926446084265651e-05
9943,nm7211198,8.926446084265651e-05
9944,nm8472976,0.00047607712449416806
9945,nm10109076,0.00035705784337062603
9946,nm6516962,0.00038681266365151156
9947,nm1065664,0.00026779338252796953
9948,nm0806002,0.00041656748393239704
9949,nm2683982,0.00032730302308974055
9950,nm2059742,8.926446084265651e-05
9951,nm1630992,0.0004463223042132826
9952,nm4853066,0.0004463223042132826
9953,nm2102340,0.0001487741014044275
9954,nm3708709,0.0012794572720780766
9955,nm6331955,0.0001487741014044275
9956,nm4200896,0.00047607712449416806
9957,nm7043624,0.0001487741014044275
9958,nm4653065,0.0001487741014044275
9959,nm2348627,0.0006843608664603666
9960,nm0504832,0.00059509640561771
9961,nm3315894,0.0006248512258985956
9962,nm4537360,0.00017852892168531301
9963,nm5753441,8.926446084265651e-05
9964,nm4939794,8.926446084265651e-05
9965,nm7837226,0.0004463223042132826
9966,nm3557375,0.0014282313734825041
9967,nm5159909,0.00026779338252796953
9968,nm0553269,0.00026779338252796953
9969,nm1734700,0.00026779338252796953
9970,nm0056770,0.00119019281123542
9971,nm2819570,8.926446084265651e-05
9972,nm10045107,8.926446084265651e-05
9973,nm1641208,8.926446084265651e-05
9974,nm2855694,8.926446084265651e-05
9975,nm0237838,8.926446084265651e-05
9976,nm6979445,0.0014579861937633898
9977,nm0053443,0.00017852892168531301
9978,nm3535087,0.00017852892168531301
9979,nm3008703,0.0001487741014044275
9980,nm1212722,0.0013687217329207333
9981,nm0687146,0.0008926446084265652
9982,nm4149623,8.926446084265651e-05
9983,nm3061574,8.926446084265651e-05
9984,nm2893780,0.00011901928112354201
9985,nm0520576,0.00011901928112354201
9986,nm0331666,0.000297548202808855
9987,nm0046223,0.00011901928112354201
9988,nm3009279,8.926446084265651e-05
9989,nm1101083,8.926446084265651e-05
9990,nm2052191,0.00026779338252796953
9991,nm3289096,0.0007736253273030231
9992,nm3109407,0.000297548202808855
9993,nm7084461,8.926446084265651e-05
9994,nm2986595,0.0001487741014044275
9995,nm13725879,8.926446084265651e-05
9996,nm2654127,0.00020828374196619852
9997,nm0812307,8.926446084265651e-05
9998,nm0169806,0.00035705784337062603
9999,nm7187850,8.926446084265651e-05
10000,nm2674140,0.00026779338252796953
10001,nm1183000,0.00017852892168531301
10002,nm7204387,0.0001487741014044275
10003,nm10679374,0.0001487741014044275
10004,nm10679375,0.0001487741014044275
10005,nm10679376,0.0001487741014044275
10006,nm6654900,8.926446084265651e-05
10007,nm0052037,8.926446084265651e-05
10008,nm0482941,0.0012794572720780766
10009,nm2261396,0.00041656748393239704
10010,nm2406677,0.00032730302308974055
10011,nm1826988,0.00023803856224708403
10012,nm0019382,0.0009521542489883361
10013,nm1298052,0.0013092120923589622
10014,nm3648279,0.00011901928112354201
10015,nm10574684,0.00011901928112354201
10016,nm1944198,0.00011901928112354201
10017,nm4043111,0.0020530825993811
10018,nm1599046,0.0007736253273030231
10019,nm0045075,0.0018447988574149012
10020,nm4734130,0.00026779338252796953
10021,nm13418916,8.926446084265651e-05
10022,nm6489058,0.003213520590335634
10023,nm3046678,0.0005653415853368246
10024,nm6125709,0.00017852892168531301
10025,nm1476806,8.926446084265651e-05
10026,nm1463426,0.000297548202808855
10027,nm1839980,0.00035705784337062603
10028,nm1670709,8.926446084265651e-05
10029,nm10679965,8.926446084265651e-05
10030,nm10679966,8.926446084265651e-05
10031,nm0094039,8.926446084265651e-05
10032,nm0311563,8.926446084265651e-05
10033,nm2209821,0.00035705784337062603
10034,nm0068187,0.00026779338252796953
10035,nm1927701,0.00026779338252796953
10036,nm6720747,8.926446084265651e-05
10037,nm2087585,0.00026779338252796953
10038,nm2383344,8.926446084265651e-05
10039,nm2578920,8.926446084265651e-05
10040,nm3814795,8.926446084265651e-05
10041,nm4731677,0.0008628897881456796
10042,nm6845062,0.00026779338252796953
10043,nm0710549,0.00017852892168531301
10044,nm0348481,0.0006546060461794811
10045,nm5520432,8.926446084265651e-05
10046,nm1060641,8.926446084265651e-05
10047,nm1406730,0.00035705784337062603
10048,nm0198040,8.926446084265651e-05
10049,nm0898369,8.926446084265651e-05
10050,nm2348190,8.926446084265651e-05
10051,nm1489978,0.00035705784337062603
10052,nm1889973,0.0005355867650559391
10053,nm9525028,8.926446084265651e-05
10054,nm4166320,0.00017852892168531301
10055,nm7198582,8.926446084265651e-05
10056,nm5157662,0.00026779338252796953
10057,nm0537631,0.00026779338252796953
10058,nm2645682,0.0001487741014044275
10059,nm2098505,8.926446084265651e-05
10060,nm0730978,8.926446084265651e-05
10061,nm1131557,0.0006248512258985956
10062,nm1581380,8.926446084265651e-05
10063,nm0868089,8.926446084265651e-05
10064,nm2061362,8.926446084265651e-05
10065,nm7870704,8.926446084265651e-05
10066,nm11123470,8.926446084265651e-05
10067,nm0656644,0.00011901928112354201
10068,nm2204178,0.00017852892168531301
10069,nm1628079,0.00017852892168531301
10070,nm0571741,0.00059509640561771
10071,nm0233304,0.00026779338252796953
10072,nm0517059,8.926446084265651e-05
10073,nm1371703,8.926446084265651e-05
10074,nm1226453,8.926446084265651e-05
10075,nm10980379,0.00023803856224708403
10076,nm3028546,0.000297548202808855
10077,nm9185326,0.00023803856224708403
10078,nm9521809,0.00023803856224708403
10079,nm10694170,0.00023803856224708403
10080,nm5082358,0.000297548202808855
10081,nm10980353,0.00023803856224708403
10082,nm1473267,8.926446084265651e-05
10083,nm4862056,0.00017852892168531301
10084,nm0806968,0.0010711735301118781
10085,nm1372621,8.926446084265651e-05
10086,nm0291569,8.926446084265651e-05
10087,nm0675195,8.926446084265651e-05
10088,nm9374186,8.926446084265651e-05
10089,nm0572041,0.00017852892168531301
10090,nm5167775,0.0005058319447750535
10091,nm6285356,0.00026779338252796953
10092,nm5735148,8.926446084265651e-05
10093,nm3887625,0.0009521542489883361
10094,nm4186055,0.00026779338252796953
10095,nm0219206,0.0004463223042132826
10096,nm5050435,8.926446084265651e-05
10097,nm7449863,0.00035705784337062603
10098,nm2240044,8.926446084265651e-05
10099,nm2929682,8.926446084265651e-05
10100,nm0234540,8.926446084265651e-05
10101,nm1075398,8.926446084265651e-05
10102,nm0697173,8.926446084265651e-05
10103,nm2069750,8.926446084265651e-05
10104,nm2665965,8.926446084265651e-05
10105,nm0043952,8.926446084265651e-05
10106,nm1492213,8.926446084265651e-05
10107,nm0940362,0.0008628897881456796
10108,nm3837786,8.926446084265651e-05
10109,nm1975228,0.00026779338252796953
10110,nm2201555,0.0012199476315163057
10111,nm2771798,8.926446084265651e-05
10112,nm2002649,0.0007141156867412521
10113,nm0005254,0.00017852892168531301
10114,nm10484501,0.00023803856224708403
10115,nm0766470,0.0013687217329207333
10116,nm0764853,0.0008628897881456796
10117,nm2513581,8.926446084265651e-05
10118,nm3907328,8.926446084265651e-05
10119,nm0943699,8.926446084265651e-05
10120,nm2185462,0.00017852892168531301
10121,nm6466214,8.926446084265651e-05
10122,nm10792632,0.00017852892168531301
10123,nm7775746,8.926446084265651e-05
10124,nm1812523,0.00032730302308974055
10125,nm12564036,0.00017852892168531301
10126,nm2567807,8.926446084265651e-05
10127,nm3524360,0.0011009283503927636
10128,nm10373034,8.926446084265651e-05
10129,nm5294586,8.926446084265651e-05
10130,nm0555500,0.0004463223042132826
10131,nm0834989,0.00035705784337062603
10132,nm8928696,0.00017852892168531301
10133,nm12718872,8.926446084265651e-05
10134,nm0699262,8.926446084265651e-05
10135,nm0533384,8.926446084265651e-05
10136,nm1087430,0.00026779338252796953
10137,nm0456130,0.00017852892168531301
10138,nm0351495,8.926446084265651e-05
10139,nm4839536,5.950964056177101e-05
10140,nm2050592,5.950964056177101e-05
10141,nm1784670,0.0013389669126398476
10142,nm2529123,0.0001487741014044275
10143,nm0222181,0.00026779338252796953
10144,nm0382566,8.926446084265651e-05
10145,nm1728249,8.926446084265651e-05
10146,nm0706499,0.0005355867650559391
10147,nm0755308,8.926446084265651e-05
10148,nm2690647,0.0012199476315163057
10149,nm1979275,0.00017852892168531301
10150,nm2435847,0.00023803856224708403
10151,nm1817397,0.00017852892168531301
10152,nm2187587,8.926446084265651e-05
10153,nm7499935,8.926446084265651e-05
10154,nm2474864,8.926446084265651e-05
10155,nm4957233,0.00017852892168531301
10156,nm5200438,0.00017852892168531301
10157,nm2063982,0.0010711735301118781
10158,nm0004355,8.926446084265651e-05
10159,nm4748817,0.00035705784337062603
10160,nm5841886,8.926446084265651e-05
10161,nm2034147,0.0004463223042132826
10162,nm0761190,8.926446084265651e-05
10163,nm0128657,0.0011009283503927636
10164,nm4282118,2.9754820280885503e-05
10165,nm4569108,8.926446084265651e-05
10166,nm3467935,0.00011901928112354201
10167,nm4695210,8.926446084265651e-05
10168,nm2063694,8.926446084265651e-05
10169,nm0424874,8.926446084265651e-05
10170,nm7419772,8.926446084265651e-05
10171,nm3964350,0.00032730302308974055
10172,nm1331316,0.0001487741014044275
10173,nm0930226,0.0010414187098309927
10174,nm9169007,8.926446084265651e-05
10175,nm2431167,0.00035705784337062603
10176,nm0949208,8.926446084265651e-05
10177,nm10711533,8.926446084265651e-05
10178,nm11907288,8.926446084265651e-05
10179,nm10053993,8.926446084265651e-05
10180,nm0797477,8.926446084265651e-05
10181,nm1168761,8.926446084265651e-05
10182,nm2847006,8.926446084265651e-05
10183,nm1951127,0.0013092120923589622
10184,nm0737513,0.00047607712449416806
10185,nm6446946,0.00020828374196619852
10186,nm1957308,0.0004463223042132826
10187,nm1146072,8.926446084265651e-05
10188,nm0992645,8.926446084265651e-05
10189,nm2657688,8.926446084265651e-05
10190,nm0917314,0.00026779338252796953
10191,nm0974575,0.00026779338252796953
10192,nm0656188,8.926446084265651e-05
10193,nm0566089,8.926446084265651e-05
10194,nm2395652,8.926446084265651e-05
10195,nm5305732,8.926446084265651e-05
10196,nm5305721,8.926446084265651e-05
10197,nm0164179,0.0001487741014044275
10198,nm1377376,0.0001487741014044275
10199,nm2089285,0.0001487741014044275
10200,nm1618442,0.0001487741014044275
10201,nm2684417,0.0001487741014044275
10202,nm0090283,0.0013687217329207333
10203,nm2035937,0.00026779338252796953
10204,nm5852449,0.00119019281123542
10205,nm4584004,0.0005058319447750535
10206,nm8958770,8.926446084265651e-05
10207,nm0174834,8.926446084265651e-05
10208,nm7588444,8.926446084265651e-05
10209,nm9581430,8.926446084265651e-05
10210,nm3813339,8.926446084265651e-05
10211,nm10714839,8.926446084265651e-05
10212,nm1323778,8.926446084265651e-05
10213,nm2059093,8.926446084265651e-05
10214,nm3980475,8.926446084265651e-05
10215,nm5496702,0.0010414187098309927
10216,nm8631155,8.926446084265651e-05
10217,nm10717899,0.0001487741014044275
10218,nm10172812,0.0001487741014044275
10219,nm2689823,0.0011306831706736492
10220,nm0535541,0.00032730302308974055
10221,nm6559173,8.926446084265651e-05
10222,nm5192883,8.926446084265651e-05
10223,nm0661917,8.926446084265651e-05
10224,nm0404929,8.926446084265651e-05
10225,nm1919099,8.926446084265651e-05
10226,nm2253666,8.926446084265651e-05
10227,nm0340039,8.926446084265651e-05
10228,nm1631320,8.926446084265651e-05
10229,nm0307534,0.00026779338252796953
10230,nm4248382,0.00032730302308974055
10231,nm9111429,8.926446084265651e-05
10232,nm6021232,8.926446084265651e-05
10233,nm12174336,0.00017852892168531301
10234,nm3828984,0.0008331349678647941
10235,nm7441022,0.000297548202808855
10236,nm2197298,0.0011604379909545346
10237,nm1231867,0.00017852892168531301
10238,nm1701744,2.9754820280885503e-05
10239,nm14191185,8.926446084265651e-05
10240,nm2136707,8.926446084265651e-05
10241,nm8895912,8.926446084265651e-05
10242,nm3418737,8.926446084265651e-05
10243,nm1579662,0.00017852892168531301
10244,nm4383411,0.00017852892168531301
10245,nm9051455,8.926446084265651e-05
10246,nm0137021,8.926446084265651e-05
10247,nm6934209,0.00017852892168531301
10248,nm0201918,0.00017852892168531301
10249,nm0619324,0.00017852892168531301
10250,nm0707402,0.00020828374196619852
10251,nm0318721,0.00020828374196619852
10252,nm0315942,0.00020828374196619852
10253,nm3310289,8.926446084265651e-05
10254,nm4180171,8.926446084265651e-05
10255,nm1665561,8.926446084265651e-05
10256,nm9333033,8.926446084265651e-05
10257,nm7994019,8.926446084265651e-05
10258,nm4580700,8.926446084265651e-05
10259,nm7577910,5.950964056177101e-05
10260,nm4008605,0.00017852892168531301
10261,nm12118774,8.926446084265651e-05
10262,nm0051903,0.0004463223042132826
10263,nm10623306,8.926446084265651e-05
10264,nm9803346,0.00020828374196619852
10265,nm10730354,8.926446084265651e-05
10266,nm10730791,8.926446084265651e-05
10267,nm0001007,8.926446084265651e-05
10268,nm8508538,8.926446084265651e-05
10269,nm2397849,8.926446084265651e-05
10270,nm1269298,8.926446084265651e-05
10271,nm0634271,8.926446084265651e-05
10272,nm1408967,8.926446084265651e-05
10273,nm1530334,8.926446084265651e-05
10274,nm0566049,0.00017852892168531301
10275,nm8870109,0.00017852892168531301
10276,nm11041944,8.926446084265651e-05
10277,nm11041852,8.926446084265651e-05
10278,nm5782889,0.00020828374196619852
10279,nm0419691,8.926446084265651e-05
10280,nm3561501,0.00017852892168531301
10281,nm10740372,8.926446084265651e-05
10282,nm10474252,8.926446084265651e-05
10283,nm8677080,8.926446084265651e-05
10284,nm8570967,8.926446084265651e-05
10285,nm10754157,8.926446084265651e-05
10286,nm10129593,8.926446084265651e-05
10287,nm0716851,0.00017852892168531301
10288,nm2128238,0.0009223994287074506
10289,nm1715145,8.926446084265651e-05
10290,nm0064160,8.926446084265651e-05
10291,nm4719349,0.00017852892168531301
10292,nm0012078,0.002172101880504642
10293,nm1861467,0.00017852892168531301
10294,nm7562044,8.926446084265651e-05
10295,nm4822385,8.926446084265651e-05
10296,nm9483507,8.926446084265651e-05
10297,nm0327764,0.0004463223042132826
10298,nm0412907,0.0005653415853368246
10299,nm1494168,0.0011009283503927636
10300,nm2084836,8.926446084265651e-05
10301,nm0133852,8.926446084265651e-05
10302,nm0108333,8.926446084265651e-05
10303,nm0789904,8.926446084265651e-05
10304,nm1127512,8.926446084265651e-05
10305,nm1272583,8.926446084265651e-05
10306,nm0320646,8.926446084265651e-05
10307,nm5371362,8.926446084265651e-05
10308,nm0750763,8.926446084265651e-05
10309,nm2473719,0.00026779338252796953
10310,nm1992928,8.926446084265651e-05
10311,nm2669545,8.926446084265651e-05
10312,nm3554264,8.926446084265651e-05
10313,nm10744297,8.926446084265651e-05
10314,nm6930800,0.00017852892168531301
10315,nm2403367,0.00026779338252796953
10316,nm0103208,0.00035705784337062603
10317,nm0005532,0.0004463223042132826
10318,nm0242654,0.00035705784337062603
10319,nm5216475,8.926446084265651e-05
10320,nm5923409,8.926446084265651e-05
10321,nm2784856,0.00035705784337062603
10322,nm6328300,0.00026779338252796953
10323,nm5939164,0.0010711735301118781
10324,nm0803889,0.0004463223042132826
10325,nm5072010,8.926446084265651e-05
10326,nm2387806,0.00035705784337062603
10327,nm6262658,0.0005058319447750535
10328,nm6618195,0.001993572958819329
10329,nm10750039,8.926446084265651e-05
10330,nm2068971,0.0005355867650559391
10331,nm3981484,0.0014877410140442752
10332,nm9969854,0.000297548202808855
10333,nm0944833,0.0001487741014044275
10334,nm0080238,0.0019638181385384433
10335,nm9547042,0.0001487741014044275
10336,nm10750162,0.0001487741014044275
10337,nm9952312,0.0001487741014044275
10338,nm10625853,0.0001487741014044275
10339,nm8843471,8.926446084265651e-05
10340,nm11145195,8.926446084265651e-05
10341,nm7243877,0.00047607712449416806
10342,nm2247245,0.0014282313734825041
10343,nm2003700,0.0005355867650559391
10344,nm0940990,0.00026779338252796953
10345,nm0915865,0.0010711735301118781
10346,nm1020089,0.0012199476315163057
10347,nm2686747,8.926446084265651e-05
10348,nm1717183,8.926446084265651e-05
10349,nm1259002,0.00017852892168531301
10350,nm0756830,8.926446084265651e-05
10351,nm0561278,8.926446084265651e-05
10352,nm2444202,8.926446084265651e-05
10353,nm2682705,0.0012497024517971911
10354,nm1416900,0.00026779338252796953
10355,nm2191189,8.926446084265651e-05
10356,nm0313464,8.926446084265651e-05
10357,nm0734203,8.926446084265651e-05
10358,nm0114430,0.001011663889550107
10359,nm0186989,8.926446084265651e-05
10360,nm1952708,8.926446084265651e-05
10361,nm5817249,0.0004463223042132826
10362,nm2016476,0.00017852892168531301
10363,nm3483382,8.926446084265651e-05
10364,nm3859710,0.0028564627469650082
10365,nm9518905,0.00017852892168531301
10366,nm9239964,8.926446084265651e-05
10367,nm5205877,8.926446084265651e-05
10368,nm0564901,0.00026779338252796953
10369,nm1912683,0.0005355867650559391
10370,nm0417310,8.926446084265651e-05
10371,nm0113130,0.00017852892168531301
10372,nm1720113,8.926446084265651e-05
10373,nm1405212,8.926446084265651e-05
10374,nm1715189,0.0004463223042132826
10375,nm1100839,8.926446084265651e-05
10376,nm0621943,8.926446084265651e-05
10377,nm10760281,0.00023803856224708403
10378,nm5563914,0.00035705784337062603
10379,nm9432411,0.00032730302308974055
10380,nm9221579,0.00023803856224708403
10381,nm9600992,0.00047607712449416806
10382,nm3662473,0.00119019281123542
10383,nm3592338,0.0006248512258985956
10384,nm2797744,0.00026779338252796953
10385,nm0699851,0.00017852892168531301
10386,nm0440723,8.926446084265651e-05
10387,nm1376997,0.00026779338252796953
10388,nm2251716,0.00026779338252796953
10389,nm0962398,0.00017852892168531301
10390,nm0102915,0.00017852892168531301
10391,nm0557956,0.00017852892168531301
10392,nm2650605,0.00017852892168531301
10393,nm1677854,0.00017852892168531301
10394,nm0542990,8.926446084265651e-05
10395,nm2052942,0.0001487741014044275
10396,nm5748012,0.00023803856224708403
10397,nm0777432,0.00035705784337062603
10398,nm9482841,0.0001487741014044275
10399,nm0174484,0.0001487741014044275
10400,nm9931541,0.00020828374196619852
10401,nm7784583,0.00032730302308974055
10402,nm6601785,0.00020828374196619852
10403,nm7784584,0.00020828374196619852
10404,nm0791851,0.0006546060461794811
10405,nm9931539,0.00020828374196619852
10406,nm9931540,0.00020828374196619852
10407,nm1963091,0.0005058319447750535
10408,nm0606487,0.00035705784337062603
10409,nm0196375,8.926446084265651e-05
10410,nm9686861,0.00017852892168531301
